gene,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
TAL2,3.258238722,0.273906298,1.165009096,0.235110867,0.814122685,0.914329894
FBXO42,1118.208643,-0.14390118,0.192837868,-0.746228848,0.455529184,0.678121041
PTMAP11,26.25526056,-1.368359103,0.345348727,-3.962253217,7.42E-05,0.000705634
ANKRD18CP,151.4231517,-0.546303065,0.171967817,-3.176775018,0.001489225,0.009411761
SUGT1P4-STRA6LP,15.21246411,-0.147765141,0.45470224,-0.324971219,0.745202854,0.87853182
PTCSC2,6.711579787,-0.467400811,0.83434253,-0.560202547,0.57534129,0.767035801
EEF1AKMT4,164.3720986,0.720260909,0.248338363,2.900320762,0.00372781,0.020241933
PCAT6,10.08063618,0.337722449,0.626547315,0.53902146,0.589872047,0.77835968
NUP133,1710.147903,0.105974527,0.09875098,1.073149116,0.283204217,0.511837323
LOC101928438,4.669541198,0.590917062,0.73516586,0.803787409,0.421519763,0.647689622
STX17-AS1,25.08972086,-0.83585505,0.375291329,-2.227216527,0.025932806,0.095360216
SMC2-AS1,5.146450788,1.030061298,0.94022135,1.095551911,0.273274916,0.500088212
TTC6,12.84900788,-0.355121824,0.586906861,-0.60507356,0.545130121,0.747010067
RALGAPA1P1,388.2720893,-0.324469551,0.200198761,-1.620737056,0.105074043,0.26904978
ALDH1L2,84.54065972,-0.762431511,0.482332292,-1.580718364,0.113942448,0.283790915
EIF4A3,2792.471138,0.202490112,0.140661275,1.439558345,0.149992392,0.341683624
PTPMT1,457.6574284,-0.113630995,0.137687073,-0.825284413,0.409210139,0.638335355
GRID2IP,8.287755108,-1.85595529,0.725939024,-2.556626975,0.010569249,0.047006692
TMEM184C,1013.576169,0.082227572,0.179976074,0.456880571,0.64775689,0.817884895
TMEM190,14.66124909,-0.328852586,1.541368439,-0.213351057,0.831053152,0.923054386
TRUB1,1644.733687,0.27299308,0.194618576,1.402708237,0.16070386,0.357268689
ATP5MF,1576.893142,0.089619535,0.168148218,0.532979394,0.594047845,0.780963147
SUCLA2,433.3781596,-0.002080613,0.151300047,-0.01375157,0.98902818,0.996103206
DNAJC25,299.3423316,-0.016762074,0.203159456,-0.082506984,0.934243565,0.971839235
ARF5,1402.780256,0.112112105,0.133750923,0.83821556,0.401909649,0.632803697
ARF4,3171.835248,0.133558718,0.124464636,1.073065589,0.283241689,0.511837323
FAM225B,5.011980327,1.126330081,0.853454315,1.319730958,0.18692486,0.394433423
FAM225A,4.505476965,1.05086652,0.929808243,1.130197036,0.258393209,0.483696625
XRCC5,10725.22745,-0.70542216,0.09928334,-7.105141289,1.20E-12,4.04E-11
LACTB2,341.1510155,0.822386824,0.168468,4.881561044,1.05E-06,1.52E-05
FASN,4787.873937,0.221787602,0.265683298,0.834781875,0.403840533,0.634271933
ZNF264,1805.082274,-0.553204747,0.147194855,-3.75831579,0.000171061,0.001481691
TLN1,2994.797704,-0.04216754,0.186453141,-0.226156232,0.821079911,0.916967334
MED28,2037.214985,0.098676589,0.085183918,1.158394585,0.246703048,0.469927383
MRPL46,350.8273275,0.123499927,0.141965523,0.869929014,0.384339198,0.616223267
BIRC7,15.88004369,0.907151283,0.717930941,1.263563431,0.206386766,0.419787785
TLCD4-RWDD3,37.224106,-0.171208221,0.344097276,-0.497557619,0.618795882,0.797726557
KLHL9,2120.524009,0.044242121,0.131389679,0.336724477,0.73632461,0.874567477
SH3RF1,304.6170121,0.150506649,0.178890741,0.841332803,0.400161519,0.631036988
PAPPA-AS1,8.302131816,-0.913654647,0.732178772,-1.247857329,0.21208331,0.427896923
HSD17B6,6.810026474,-0.495785532,0.606791196,-0.817061182,0.413893465,0.641778236
B3GNT10,273.7690465,0.253056323,0.173970425,1.454593922,0.145781715,0.335987493
CUTALP,459.2890892,0.179600562,0.163155531,1.100793585,0.270986505,0.497516404
TOP2B,5630.076188,-0.16252554,0.255621692,-0.635804961,0.524903553,0.73150611
BMP8B,269.5904023,-0.161492451,0.171303804,-0.942725421,0.345821367,0.57863646
GSN-AS1,8.571997455,0.237631166,0.949635503,0.250234079,0.802406332,0.908067128
GGTA1P,8.712553425,-3.550783755,1.175171492,-3.02150263,0.002515235,0.014572657
MORN5,3.783974271,-2.232870633,1.498532782,-1.490037896,0.136214272,0.320830934
CCR1,1540.66725,3.915095848,0.54077838,7.239741817,4.50E-13,1.60E-11
CLDN4,3.59145962,-0.198149866,0.861619035,-0.229973873,0.818112072,0.915815039
MAPK8IP1,1998.448306,0.315683217,0.11924203,2.647415661,0.008110959,0.038115738
GCN1,6460.490638,0.094863389,0.118483317,0.80064765,0.423335657,0.649573468
TSPAN5,56.11971675,-3.015488623,0.328865851,-9.169357686,4.76E-20,3.34E-18
ACTR2,4987.214545,-0.026508969,0.213365886,-0.124241835,0.9011238,0.954935428
MIR600HG,110.7238906,0.027552288,0.220841214,0.124760625,0.900713061,0.954817308
RSPH1,24.70988531,0.215357061,0.353010796,0.610058003,0.541823385,0.744145562
LOC100129034,163.6307198,0.215996133,0.354350602,0.609554864,0.542156718,0.744536291
MIR181A2HG,18.15467927,-0.798583106,0.42829331,-1.864570584,0.062241619,0.184480005
UBN2,572.1752257,-0.625932981,0.20680545,-3.026675459,0.002472593,0.014355813
WDR38,17.02034043,0.664239673,0.803193838,0.82699797,0.408238212,0.637782918
ZNF829,7.239065594,-6.329789753,1.306637842,-4.844333715,1.27E-06,1.79E-05
LOC105376271,6.923299369,-2.011322577,0.884775996,-2.273256265,0.023010741,0.087037194
KLHDC7B,9.019379611,2.119022503,1.166773235,1.816139108,0.069349036,0.199357357
GLCCI1,50.22096115,0.956717657,0.444371213,2.152969476,0.031321078,0.110335159
SGF29,169.9390475,-0.0569786,0.157109091,-0.362669017,0.716852147,0.861350598
HOGA1,50.50019112,-0.78272819,0.309738422,-2.527061982,0.01150212,0.050342348
PNKD,761.5660835,-0.405038921,0.121734727,-3.327225761,0.000877153,0.006011954
IRF2BP2,1848.524318,0.648133564,0.179923358,3.602275835,0.000315443,0.002510325
FAM220A,494.3165465,-0.050907478,0.143995636,-0.353534866,0.723687495,0.865981626
CYS1,69.61394601,0.294777604,0.32127234,0.917531848,0.358864012,0.592120243
KCNQ4,10.31276271,-2.994589759,0.553231847,-5.412901974,6.20E-08,1.10E-06
LOC51145,3.112256014,-0.135130315,0.817932525,-0.165209612,0.868779,0.940029577
SNORA65,50.54124421,-0.14173268,0.284658911,-0.49790354,0.618552032,0.797651016
MIR3911,2.735978815,-0.180157613,0.947591969,-0.190121506,0.849213918,0.931165979
PRPH2,11.71411731,-1.060523156,0.701269109,-1.512291275,0.13045978,0.312282355
MIR765,3.571237409,-0.760214148,0.958124821,-0.793439572,0.427521763,0.652967757
LOC102723566,46.43249858,-0.484872016,0.312500599,-1.551587479,0.120760961,0.295253043
E2F7,845.9315078,-0.023480477,0.117863943,-0.199216795,0.842093162,0.928048674
LURAP1L,1778.411532,1.343569134,0.18807314,7.14386507,9.07E-13,3.13E-11
SLC25A25-AS1,54.60304122,0.154089102,0.280317984,0.549693958,0.582529302,0.77317951
PTGES2-AS1,15.15324026,-0.677025172,0.476154285,-1.421860925,0.155066629,0.349010842
MAP1LC3B2,222.7307033,0.200393637,0.288385282,0.694881638,0.487129481,0.701068217
PMM2,611.4488495,0.198147205,0.161833913,1.224386168,0.220806585,0.438322697
ROM1,57.89450415,1.211292433,0.25880546,4.68032024,2.86E-06,3.76E-05
RACK1,26460.46067,0.078822863,0.152872333,0.515612348,0.606125184,0.788779311
PGK1,22904.16159,0.096715462,0.11642529,0.830708364,0.4061384,0.636066568
PLOD1,8731.673506,0.357050456,0.205425521,1.738101745,0.082192888,0.225750269
LIN37,160.9977087,-0.202464126,0.156827475,-1.29099908,0.196703996,0.407891295
VSIG10,457.8204965,-0.182473748,0.250498223,-0.728443285,0.466342275,0.685848789
SNX8,292.6037049,0.220960023,0.208435888,1.060086272,0.289105352,0.518787856
HCFC2,418.1724128,0.737674001,0.129605182,5.691701432,1.26E-08,2.48E-07
GBX1,4.619636007,-2.755965024,1.631652311,-1.689063905,0.091207184,0.243268249
ARMCX3,78.12449729,-4.989057354,0.898489917,-5.552713789,2.81E-08,5.30E-07
CCR10,216.579718,-0.84131013,0.282941455,-2.973442439,0.002944796,0.016675401
TIMMDC1,889.1456243,0.409556569,0.152284774,2.689412454,0.007157792,0.034450002
IL23A,3.768360501,-0.057322907,0.904733005,-0.063358921,0.949480698,0.978866132
LOC100506100,47.3464128,0.020998253,0.410039587,0.051210307,0.959157939,0.98255196
EFNB3,164.1857077,0.107936735,0.233044651,0.463159031,0.64325038,0.814067559
ZC3H7A,598.6184487,-0.120566805,0.200387568,-0.601668092,0.547395094,0.748499351
COL12A1,34642.08662,6.553486405,0.247796492,26.44705074,3.95E-154,1.63E-150
ZMAT3,436.8458833,0.289008103,0.143759335,2.010360607,0.044393037,0.144347279
NKX2-3,5.643835168,-1.563563683,0.756543361,-2.066720512,0.038760497,0.130025567
TRIB3,362.9204718,0.452694107,0.360577413,1.255469953,0.209308209,0.424058997
LINC01503,36.63369298,-1.361564856,0.456641665,-2.981692123,0.002866601,0.016277249
GPLD1,88.05593828,0.285816354,0.207893596,1.374820387,0.169187136,0.370097669
FDX1,602.713325,0.630570532,0.144092189,4.376160389,1.21E-05,0.000139523
IFIT2,67.35059965,0.833962557,0.456379325,1.827345173,0.067647887,0.195624615
LOC100272217,48.43867036,-0.47114153,0.393960824,-1.195909596,0.23173184,0.452396446
ACTRT3,62.08441047,0.411424159,0.265719021,1.548342899,0.121539761,0.296761829
DOT1L,835.5519343,0.19273557,0.269514262,0.715121973,0.474533678,0.692494681
JAM3,1254.313615,-0.278916316,0.195296343,-1.428169684,0.153243024,0.346464314
MIRLET7E,3.812723258,-0.947817154,1.25140131,-0.757404636,0.448807479,0.672234489
PELI1,158.2275647,1.49026146,0.264098023,5.642834595,1.67E-08,3.25E-07
CA14,191.6028187,1.177237739,0.369084333,3.189617209,0.001424614,0.009071614
TMEM59L,149.9010082,-1.230889252,0.253636296,-4.85296967,1.22E-06,1.73E-05
NUTM2B,32.17149967,-0.220303836,0.276147969,-0.797774603,0.425001302,0.6513281
RPS2,30944.18284,-0.156039409,0.096477303,-1.617369114,0.105798629,0.270188891
CELP,5.163584047,1.427326293,1.314964565,1.085448484,0.277723069,0.505334837
TTYH3,665.1329967,0.549143049,0.315510984,1.740487897,0.081773384,0.225047109
SNORD24,21.59575639,-0.206536261,0.427559715,-0.48305828,0.629054356,0.804297534
SNORD36B,9.062008051,0.13933163,0.726697112,0.191732742,0.847951557,0.930538388
SNORD36A,53.06263575,-0.131902314,0.267152856,-0.493733498,0.621494404,0.799832066
SNORD36C,32.67808858,-0.836809854,0.320268283,-2.612840227,0.008979327,0.041291905
S1PR2,213.6011543,0.682339063,0.20783665,3.283054574,0.001026888,0.006903595
MED14,1402.11131,0.134073777,0.212915564,0.629703976,0.528888281,0.734811727
CWC22,963.1519075,-0.666597323,0.094981277,-7.018197083,2.25E-12,7.28E-11
CCDC180,2.853327868,-0.3452898,0.990753912,-0.348512174,0.727455572,0.868843568
CCDC69,210.6541347,0.108975486,0.374346115,0.291108901,0.770968032,0.891671332
CRYM,19.22739671,0.597458709,1.415980698,0.421939868,0.673068909,0.83304003
DBH-AS1,7.368379717,3.393299737,1.236231012,2.744875111,0.006053393,0.03003603
BRD3OS,697.1140866,0.344006619,0.151725774,2.267291902,0.0233724,0.088122643
POLRMT,891.9836474,0.098887159,0.130256571,0.759172135,0.447749593,0.671258647
RNU6ATAC,74.28014746,-0.748462119,0.378526152,-1.977306231,0.048007026,0.152772987
CACNB1,287.1604523,0.314545951,0.156961446,2.003969502,0.045073327,0.145967747
PSMB10,676.007382,0.659743107,0.180092238,3.66336225,0.000248926,0.002050754
TBCD,1391.425453,0.268845332,0.193183119,1.391660586,0.164025203,0.362602824
PPP1R26-AS1,86.51871007,-0.627172576,0.246772496,-2.541501123,0.011037759,0.0487074
SLC7A1,1943.977576,0.124132554,0.259533719,0.478290662,0.632443342,0.806642479
TIMP2,936.770901,1.394690288,0.230831014,6.042040298,1.52E-09,3.47E-08
ERFL,6.736488599,-3.054545227,1.043969933,-2.92589387,0.003434681,0.018968258
DKFZP434A062,15.65355421,1.251697238,0.473440515,2.643832114,0.00819733,0.038434148
DHX38,2963.927045,-0.028867981,0.128588552,-0.224498844,0.822369166,0.917673093
TOMM6,1478.996057,0.563070572,0.138762134,4.057811413,4.95E-05,0.00049142
UBR3,2173.278372,-0.385699862,0.095784094,-4.026763152,5.65E-05,0.000554357
NALT1,34.22294555,0.635709795,0.560261826,1.134665553,0.256515475,0.481483537
LINC01451,19.6034501,0.990304262,0.446304813,2.218896668,0.026493755,0.096819436
CCDC183-AS1,82.22708042,0.141000141,0.294095833,0.479436038,0.631628461,0.805974954
MIR4292,17.10247934,-0.086509687,0.370933305,-0.233221675,0.815589275,0.914465358
CISD2,1431.959508,-0.040920567,0.108794993,-0.376125466,0.706823623,0.855414221
NRIP3,696.4623782,0.594006532,0.213400103,2.783534426,0.005377016,0.027227941
FADS1,1677.525923,0.017047655,0.144710624,0.117805137,0.906222059,0.957537529
PLPP7,222.0058709,1.014782812,0.196402027,5.166865274,2.38E-07,3.86E-06
EMB,1842.18704,-0.651039457,0.134284256,-4.848218808,1.25E-06,1.76E-05
KIF4A,990.1652246,-0.139117541,0.127322459,-1.092639442,0.274552138,0.501554105
ZC3H11B,278.6806409,-0.468176351,0.121360939,-3.857718599,0.00011445,0.001041592
MAN1B1-DT,64.38530858,0.363978,0.26800114,1.358121089,0.174425265,0.377559497
SURF2,505.0450938,0.481567707,0.20591427,2.338680588,0.019351971,0.076162938
WDR90,153.1494881,0.972425249,0.254397368,3.822465842,0.000132124,0.001184167
STPG3-AS1,38.44608411,0.255894702,0.454892303,0.56253909,0.573748778,0.765771034
DCAF4L1,24.76551224,-0.006667791,0.704288201,-0.009467418,0.992446206,0.997588708
CDNF,18.47466483,0.418282423,0.404970718,1.032870784,0.301664373,0.532530198
UBE2Q2L,10.05016301,0.527929018,0.589300505,0.89585706,0.37032911,0.603195239
GGN,14.56348608,-0.408195107,0.521368717,-0.782929803,0.433668335,0.658455148
ARRDC1-AS1,285.5764895,-0.186764709,0.151029943,-1.236607162,0.21623296,0.432623065
TUBBP5,489.9170344,-0.133144653,0.124716515,-1.067578362,0.285710748,0.514934004
FAM157B,674.2972085,-0.111625466,0.282436928,-0.395222631,0.692678592,0.846367138
N6AMT1,303.437399,0.55330555,0.162642904,3.401965504,0.000669031,0.004757232
THOC2,1932.737021,-0.304399824,0.106136571,-2.868001295,0.004130738,0.021953519
C5AR1,79.5362078,0.088839416,0.394567319,0.225156549,0.82185749,0.917499379
CGB8,4.043321326,-1.463255511,1.092199395,-1.339732945,0.180332183,0.386406663
TAF5L,823.6481594,0.382638497,0.114038145,3.355355316,0.000792631,0.005498816
LOC100233156,29.03752584,0.589169754,0.479469545,1.228794947,0.219148697,0.436202033
LOC389834,404.3419291,-0.350912571,0.123672563,-2.837432683,0.004547794,0.023704782
LOC283788,365.8292906,-0.247301499,0.141022533,-1.753631101,0.079493738,0.220500012
LOC100505874,335.6563606,-1.359594967,0.267299372,-5.086412873,3.65E-07,5.75E-06
DCUN1D2,163.4831942,0.114862012,0.159384885,0.720658125,0.471119882,0.689588009
LINC00685,89.94693961,-0.348591571,0.347085994,-1.004337764,0.315215837,0.546008305
VWA8,867.9213182,0.082139025,0.133277763,0.61629955,0.537696836,0.741232359
LRFN1,58.26031875,-0.131534283,0.319261218,-0.411995807,0.680342497,0.838211185
LINC00106,54.80063336,-0.996468737,0.347476284,-2.86773165,0.00413426,0.021965169
ASMTL-AS1,270.3602083,-0.784401562,0.323886762,-2.421838905,0.015442194,0.063688931
CD99P1,221.8335376,-0.515353635,0.270552988,-1.904815904,0.056804006,0.172669961
MIR221,15.02304687,-0.18350625,0.427741195,-0.429012337,0.667914247,0.830205999
LOC389906,178.7399007,-0.165804365,0.168458913,-0.984242162,0.32499646,0.556818953
FAM239B,815.0506304,-0.595236919,0.137410405,-4.331818383,1.48E-05,0.00016777
GKAP1,189.4158563,-0.141492258,0.157909207,-0.896035517,0.370233795,0.603195239
STRIP1,843.7217978,0.054603553,0.103050525,0.529871659,0.596200917,0.781703275
ADAM17,444.6697707,-0.510278718,0.175486371,-2.907796849,0.003639847,0.019901686
IL22RA1,3.152591571,4.013299398,1.599898656,2.508471011,0.012125492,0.052596868
NDN,895.3125796,-0.446273256,0.12136058,-3.677250521,0.000235761,0.00196088
LINC02154,11.68713707,-1.530344585,0.666209094,-2.297093508,0.021613436,0.083025753
GS1-600G8.3,95.13854511,0.35620965,0.300039531,1.187209061,0.235145168,0.456580214
LINC01203,17.87992494,-0.24829553,0.509329866,-0.487494543,0.625907909,0.801888377
UBE2E4P,49.90974506,-0.424596023,0.273047646,-1.555025392,0.119940022,0.294203933
ATP9A,487.2338552,0.473416822,0.246864187,1.917721754,0.055146302,0.168874048
PIR-FIGF,2.813121902,0.291046743,1.189878682,0.244602031,0.806764591,0.91101309
PHKA2-AS1,12.40593059,1.664185695,1.261901073,1.31879252,0.187238486,0.394843011
MRPL36,629.9051274,0.153794691,0.171398395,0.897293649,0.369562244,0.602531514
MRPL38,969.7153926,0.366638389,0.124055286,2.9554435,0.003122199,0.017452616
PANO1,24.40191498,0.1413134,0.377718505,0.374123582,0.708312375,0.856257597
FBXL3,605.4234014,-0.436493255,0.187068229,-2.333337192,0.019630455,0.076948741
PCGF1,454.2255725,-0.355238181,0.209881698,-1.692563879,0.090538511,0.241875324
LOC729609,3.099642461,-0.372341084,0.990872105,-0.375771084,0.707087087,0.855465063
OAF,308.2221108,0.604586335,0.24948692,2.423318766,0.015379425,0.063525217
SCARNA9L,1409.367594,-0.081852336,0.211389378,-0.387211204,0.698599856,0.849510834
SH2D6,22.81196403,-0.005764816,0.507465275,-0.01136002,0.99093621,0.99666835
ARL14EP,445.0192574,-0.04274451,0.134329891,-0.318205496,0.750329064,0.881183936
ZFX-AS1,4.180477842,-0.921775224,0.827449733,-1.113995434,0.265281146,0.491852505
CYP2R1,108.3039553,0.357473373,0.176188656,2.02892389,0.042466043,0.139426376
FYCO1,1178.945346,0.282325205,0.184715306,1.528434275,0.12640475,0.305345666
SCARNA23,14.36344748,-0.944747785,0.420912411,-2.244523467,0.024798741,0.092030016
COQ9,1428.810831,0.416394617,0.113861547,3.657025829,0.000255159,0.002096871
C16orf96,8.871612806,-0.060959415,0.753043583,-0.080950713,0.935481149,0.972332355
POM121C,733.367275,0.641615518,0.336814613,1.904951544,0.05678637,0.172648125
MID1IP1-AS1,17.50804952,0.282768346,0.485918205,0.581925812,0.560616653,0.757758627
LRP3,549.1460984,0.544635759,0.166550499,3.270093835,0.001075118,0.007163696
IVNS1ABP,3841.388121,0.071594531,0.169952974,0.421260832,0.673564628,0.833196478
LINC02601,17.24165861,-0.351016863,0.472155054,-0.743435573,0.457218014,0.679471629
ARPC4-TTLL3,5.862101818,0.216988733,0.844230667,0.257025409,0.797159158,0.906038188
IMPDH2,4198.504585,-0.29881431,0.08066775,-3.704259876,0.000212009,0.001784842
CCDC86,664.4459266,0.318263924,0.177446467,1.793577123,0.072880691,0.206810384
LINC02595,19.21632621,0.50016331,0.360858855,1.386035849,0.165735957,0.364870924
LINC01186,15.73260262,-0.696374258,0.478171747,-1.456326647,0.145302343,0.335210069
ZNF674-AS1,125.3102927,-0.535405623,0.174440315,-3.069276866,0.002145776,0.012804889
BSN,76.71856543,-1.008077497,0.346927238,-2.905731768,0.003663954,0.019993786
ZNF165,106.0093711,0.068515771,0.529259074,0.129456017,0.896996826,0.953448749
TMEM160,143.5447918,-0.139302443,0.244155581,-0.570547856,0.568306174,0.762573629
INE1,97.99613715,-0.694080251,0.240906324,-2.881120922,0.003962636,0.021251564
HSPA2,12.52917625,-0.204653679,1.05409535,-0.194151012,0.846057639,0.929819034
LINC01560,131.1743099,-0.211755896,0.257789106,-0.82143074,0.41140096,0.64006038
RPL39,7692.188866,0.105892929,0.155084765,0.682806779,0.494728945,0.70746539
ITGB7,7.848390832,-0.483924509,0.959846189,-0.504168808,0.614142757,0.794580564
UXT-AS1,9.563236755,-0.106366222,0.549681018,-0.193505357,0.846563211,0.930057336
MED11,241.8540307,0.218155239,0.212497611,1.02662443,0.304597346,0.535501569
LSM11,257.7208796,0.029351974,0.23200046,0.126516878,0.89932279,0.954271617
ABHD8,67.84551018,0.194024934,0.266356932,0.72843959,0.466344536,0.685848789
LOC101927635,5.741252801,0.749567866,0.783895028,0.956209491,0.338966406,0.570923534
LINC01535,4.083665347,4.251488841,1.348823886,3.151996998,0.001621579,0.010130578
TIMM17B,536.4486177,0.399841837,0.113129694,3.534366832,0.000408753,0.003134535
ISOC1,528.9304082,-0.524984138,0.134287696,-3.909398661,9.25E-05,0.000862012
TBC1D9,719.7588467,-0.040025757,0.153856043,-0.260150696,0.794747534,0.904730515
CSNK2A3,359.2092879,-0.192755792,0.15116668,-1.275120896,0.202266454,0.4149326
RBM44,6.722146306,-0.347991714,0.728851289,-0.477452286,0.633040089,0.806907307
USP27X-AS1,39.75934749,-0.312001256,0.269307644,-1.158531006,0.246647406,0.469927383
C2orf72,322.4094931,-3.299372674,0.290649919,-11.35170684,7.27E-30,1.11E-27
JPT2,2459.671096,-0.094214287,0.133642361,-0.704973231,0.480826895,0.697304535
RHOBTB3,1195.836486,1.1731968,0.123495472,9.499917563,2.10E-21,1.70E-19
POMP,3036.896195,0.233292739,0.137766275,1.693395124,0.090380282,0.241676896
FAM156A,5.563710104,-0.045890039,0.689476206,-0.066557829,0.946933719,0.977407434
KANTR,219.8391412,-0.406384252,0.262612861,-1.54746516,0.121751119,0.296997186
NGRN,1857.019686,-0.16708543,0.126733791,-1.318396842,0.187370837,0.394930813
MORN2,177.191029,-0.475305046,0.193426252,-2.457293361,0.013998832,0.058808918
MIR6895,7.502519489,-0.316699184,0.945512063,-0.334949914,0.737662869,0.87533874
NOTCH1,838.7377048,0.218899472,0.222969942,0.98174431,0.32622583,0.557923279
TMEM186,184.9587461,0.248644648,0.175433392,1.417316544,0.1563904,0.350985956
SPEF1,16.78974917,-0.057173501,0.465858882,-0.122727082,0.902323218,0.95533551
MKRN3,356.8244524,-0.225771247,0.114328685,-1.974755909,0.048295855,0.153472668
C6orf118,20.31638522,-4.017500857,0.67465832,-5.954867435,2.60E-09,5.77E-08
SNORA11,3.719620238,-0.969909816,1.103323846,-0.8790799,0.379357955,0.611858221
CTSK,44.56664076,0.055570564,0.478767555,0.116070028,0.907597042,0.957935332
SEL1L,2011.470868,-0.207555034,0.100458669,-2.066073896,0.038821503,0.13015092
FZD7,623.2312503,-0.680224598,0.141628932,-4.802864712,1.56E-06,2.15E-05
UQCRBP1,51.22505235,0.053880006,0.272128254,0.197994898,0.843049056,0.928441951
LINC01278,111.2404987,0.200541787,0.284807303,0.704131478,0.481350899,0.697574499
CLDN1,3.801130355,-3.952905622,1.256062532,-3.147061169,0.001649205,0.010283715
TYK2,1184.70456,-0.007167694,0.13725916,-0.052220148,0.958353279,0.982190565
UBXN7,1423.136371,-0.590760907,0.13725263,-4.30418642,1.68E-05,0.000187436
PPAT,2059.799361,0.203943279,0.095943435,2.12566164,0.033531443,0.116359743
U2AF2,4020.904142,-0.048921917,0.088400754,-0.553410632,0.57998226,0.771286288
TPST1,227.8913862,-0.162688815,0.186358239,-0.872989657,0.382668715,0.614756063
LRRC59,3302.9998,0.504342109,0.130428273,3.866815819,0.000110266,0.001006837
CROT,405.3712951,-0.272541201,0.175411972,-1.553720638,0.120251068,0.294658247
SNORD3E,15.60357123,-0.711784626,0.465957144,-1.527575303,0.126618017,0.305726708
MLLT11,712.422032,-0.811854937,0.194446596,-4.175207761,2.98E-05,0.000312827
NKD1,106.8518455,0.017460848,0.316349172,0.055194858,0.955983225,0.98129076
FAF1,837.4108364,0.134876337,0.147092251,0.916950657,0.359168497,0.5923268
ETV3L,9.209352047,-0.116987966,0.707172679,-0.165430551,0.868605109,0.93996457
C17orf97,140.5329088,-0.062910394,0.191648679,-0.328258949,0.74271588,0.877147132
PTRHD1,466.8362484,0.118836371,0.183930588,0.646093574,0.518218757,0.726465517
RFK,754.9908297,0.074088595,0.164881462,0.449344604,0.653183086,0.821410096
ACBD7,454.0622076,-0.303303621,0.237977144,-1.27450736,0.202483666,0.41498459
RPS26P11,294.5334341,0.017939813,0.164002363,0.109387531,0.912895123,0.961254647
ADPRS,977.0649094,0.107761234,0.103954433,1.0366199,0.299913035,0.530769301
MARCHF5,713.0167885,0.261713246,0.130622831,2.003579648,0.045115108,0.14603397
MAP2K4P1,16.99846333,-1.374465289,0.546875843,-2.513304084,0.011960619,0.052086872
JPX,176.270311,0.26439049,0.245584104,1.076578188,0.281668753,0.510265899
RIOX1,312.6701291,-0.124063421,0.142071915,-0.873243815,0.382530198,0.614712891
TTC3P1,182.5625925,-0.501032039,0.213797153,-2.343492561,0.019104143,0.075507003
VTI1B,1080.2499,-0.190881888,0.130389498,-1.463936062,0.143211419,0.331874809
FCF1,844.8357562,-0.124860267,0.163111107,-0.765492118,0.443978558,0.667908727
IDH3A,1150.494173,0.37570506,0.125203901,3.000745632,0.002693194,0.015446592
CDC123,1978.512988,0.429928104,0.120139662,3.578569294,0.00034548,0.002721337
NOP10,1716.208124,0.287131551,0.293591112,0.977998105,0.328075261,0.559778891
SELENOP,601.2103777,1.477508447,0.290561676,5.085007994,3.68E-07,5.78E-06
ROCK1,3590.452185,-0.206826703,0.077272029,-2.67660507,0.007437224,0.035566899
ZBED4,950.5693325,0.088175025,0.157528908,0.559738696,0.575657684,0.767202971
SART3,1751.2999,-0.186824848,0.128351651,-1.455570279,0.145511449,0.335505041
LAMB1,558.534801,-0.563308963,0.179314941,-3.141450236,0.001681134,0.010451249
RIMKLA,1205.363746,-2.01530501,0.389018874,-5.180481316,2.21E-07,3.61E-06
RNF208,14.55970933,0.533811521,0.460485769,1.159235654,0.246360142,0.469633794
HES1,297.8139668,1.001217818,0.398337781,2.51348947,0.011954335,0.052073233
UFC1,1709.766689,-0.175491421,0.150935779,-1.162689335,0.24495557,0.468090712
LINC00630,38.5294464,0.066689039,0.291649237,0.228661798,0.819131789,0.916068858
TM4SF4,3.276776995,2.870291231,1.512568516,1.897627248,0.057745202,0.17479114
TSPAN7,8.329009433,-4.608149769,1.35735708,-3.394942891,0.000686429,0.004866282
LINC02589,10.12049101,-0.839072252,0.981927313,-0.854515645,0.392819344,0.624471935
KANSL2,858.1792356,0.054700724,0.209936284,0.260558695,0.794432846,0.904559299
MORF4L2-AS1,16.88898837,-0.146808295,0.431861556,-0.339942957,0.733899486,0.87281674
RAB9B,12.87794023,-0.504326449,0.447085164,-1.128032173,0.259306332,0.484855409
TMSB15B-AS1,34.32651462,-0.142120186,0.290065501,-0.489958943,0.624162952,0.800770769
NMB,700.6015123,-0.256196652,0.158994512,-1.611355311,0.107102302,0.272339258
LOC286437,42.18194389,0.21027758,0.299624031,0.701804788,0.482800912,0.698389129
MMP25,6.554848833,1.840195864,1.122375351,1.639554773,0.101097773,0.261734653
USP36,711.5129809,0.194431757,0.179150984,1.085295502,0.277790797,0.505383378
SDF2L1,303.4414209,0.699812104,0.240537639,2.909366318,0.003621622,0.019821722
ZFAND3,557.0955969,-0.364380389,0.158825109,-2.294224077,0.021777631,0.083462392
MIR3129,14.33509924,0.166724752,0.518998169,0.321243431,0.748025922,0.880111987
SCCPDH,1129.10521,-0.005904681,0.231314742,-0.025526609,0.979634925,0.992533165
KDM3B,2112.271016,-0.129473517,0.093932647,-1.378365466,0.16809048,0.368825524
RAB6C-AS1,7.455671386,-0.764807443,0.61099656,-1.251737724,0.210665449,0.425775035
