gene,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
ALPK3,43.56467192,3.6017129,0.632307725,5.696139326,1.23E-08,2.34E-07
ALKBH6,326.1814096,0.074811408,0.285783139,0.261776843,0.793493493,0.902805175
CTNND1,233.1180985,-0.490186867,0.176101864,-2.783541623,0.005376896,0.027446098
BCL2L13,1537.271122,0.158401479,0.108374937,1.461606191,0.143849157,0.331440979
DMD,2905.725795,-0.67338138,0.220171279,-3.058443335,0.002224902,0.013167654
MUC4,21.84260331,2.304995866,0.805987571,2.859840461,0.004238542,0.022468624
FSCN2,46.53998726,0.928072701,0.493187518,1.881784653,0.05986526,0.179711262
EIF4G1,9162.269352,0.097216203,0.107996787,0.900176809,0.368026166,0.596336689
PPP2R5E,807.2799164,-0.149707163,0.180299365,-0.830325513,0.406354767,0.632149938
NAA16,678.5203601,0.349816004,0.139814091,2.502008214,0.012349106,0.05438084
GPS2,1260.966531,-0.154820614,0.173946176,-0.890048968,0.373439593,0.601522121
THAP3,244.0156643,-0.190538976,0.196501621,-0.969656003,0.332217988,0.562597572
DLC1,3.027469675,-2.411816218,1.733480099,-1.391314628,0.16413004,0.361383631
CAMTA1-DT,16.45899705,-0.050296389,0.396131487,-0.126968925,0.898964994,0.954864881
SORBS1,64.15151404,0.761305539,0.406399986,1.873291253,0.061028177,0.182421902
CD160,69.16214636,2.501600789,0.423663449,5.904688719,3.53E-09,7.30E-08
DUX4,9.452182094,2.150588294,0.744275101,2.889507241,0.003858461,0.020814521
ZNRD1,1582.274241,-0.166395391,0.159929895,-1.040427063,0.298141534,0.526987893
RHEBL1,63.20326517,-0.038886016,0.337146672,-0.115338574,0.908176765,0.959405462
RPL10,6157.462165,-0.302997549,0.212142297,-1.428275044,0.153212708,0.345507786
ANK2,210.8344998,-1.137615062,0.786436929,-1.446543289,0.148024879,0.338407376
TSEN2,405.6455107,-0.169477116,0.143703013,-1.179356733,0.238256156,0.460671332
USP30,131.4643165,-0.415404363,0.214348842,-1.937982774,0.052625324,0.163813032
KDM6A,975.1187368,-0.384337612,0.20580988,-1.867440048,0.061840162,0.183950259
PRH1,80.73531623,0.380766361,0.325767606,1.168828187,0.242472862,0.465230192
RCC1,1762.051224,-0.01000616,0.180328029,-0.055488657,0.955749167,0.983127708
GMPR2,756.7831878,0.000527357,0.156048394,0.003379447,0.997303597,1
MMS22L,628.684695,-0.007410725,0.151969361,-0.048764599,0.961106894,0.985494559
SNX14,2707.128101,0.511734315,0.156912601,3.261269719,0.001109145,0.007319558
STXBP6,70.07536269,2.58563226,0.378815367,6.825573841,8.76E-12,2.64E-10
TMCC1,387.4041714,0.2426941,0.203803962,1.190821305,0.233723743,0.455145731
TMEM94,641.9518045,0.466006673,0.239670646,1.944362732,0.051851725,0.162090611
LINC01714,9.065613145,-0.333937337,0.849240152,-0.393218969,0.694157761,0.846677658
HNRNPUL2,550.6289197,0.152731006,0.217951326,0.700757405,0.483454425,0.699600821
MCC,302.3707779,0.361716864,0.285879061,1.265279324,0.205771216,0.419672669
GNB1,3906.955801,0.16531921,0.157082949,1.052432557,0.292601138,0.521323007
SLC25A36,2397.568829,0.013649157,0.118220059,0.115455511,0.908084081,0.959405462
SNORD128,4.874707136,-0.485590947,0.734673456,-0.660961604,0.508636937,0.719269438
ANGEL2,1123.94256,-0.045088716,0.142413444,-0.316604352,0.751543833,0.881379249
MIR6728,8.722009377,0.781005538,0.580896371,1.344483418,0.178792115,0.381907172
ENO1-AS1,16.81411271,0.244771292,0.397576087,0.615658989,0.53811961,0.742498956
TMEM51,88.45853953,0.306097742,0.269509029,1.135760624,0.256056761,0.48041181
GRAMD1A,628.9317115,0.235898798,0.214474117,1.099894018,0.271378302,0.498653805
HSPB11,775.7465201,-0.508019565,0.153416676,-3.31137121,0.0009284,0.006256754
IER5,617.0936459,0.10910911,0.369755258,0.295084675,0.767929196,0.889776548
DNAJC27,240.7754162,0.132685005,0.128406763,1.033317883,0.301455161,0.530642629
STK26,1242.607901,-0.216599986,0.127170049,-1.703231129,0.088524823,0.23810327
SIRT6,303.0112673,0.000408362,0.321971805,0.001268315,0.998988031,1
GPR83,7.761500636,-1.408977428,1.103918932,-1.276341394,0.201834864,0.41389302
MIR34AHG,11.72203372,2.939882108,0.762770727,3.854214648,0.000116102,0.001023902
UBE3D,83.52037498,-0.532922611,0.276095447,-1.930211514,0.053580636,0.165956298
LINC02606,9.290088974,-0.64965249,0.521545219,-1.245630229,0.212900179,0.429387687
TEX264,783.0051815,0.214051658,0.119335875,1.793690779,0.072862538,0.20735753
LETMD1,561.3803836,0.141442034,0.138544494,1.020914145,0.307295117,0.536197515
GLRX,3537.536321,0.434888571,0.190081547,2.287905257,0.022143039,0.08586407
CD2BP2,1819.313039,-0.23449515,0.12688333,-1.848116294,0.064585521,0.18975874
CFL2,1464.691301,-1.959731099,0.236189797,-8.297272447,1.07E-16,5.33E-15
IL15RA,106.6911584,1.810461533,0.208225253,8.694726053,3.48E-18,2.02E-16
CEP295NL,21.76904044,2.294889215,0.678259592,3.383496883,0.00071569,0.005011348
DPYS,3.509443664,0.432848218,1.987223124,0.217815611,0.827572781,0.918520897
PCM1,5464.40694,-0.205670607,0.239999775,-0.856961665,0.391466071,0.618897068
ZCCHC8,927.3115924,-0.267671465,0.123018162,-2.175869483,0.029565021,0.10634909
INTS11,936.1616216,-0.067089791,0.113878715,-0.589133722,0.555771574,0.753837646
GRIP1,44.60311559,-0.903250434,0.311798516,-2.896904207,0.003768648,0.020443524
JAKMIP3,227.7797483,-0.029312532,0.190453762,-0.153908916,0.877681554,0.944034897
SPRYD3,608.4379516,0.453662106,0.152093002,2.982794083,0.002856301,0.016213189
SRP19,868.9868192,-0.182050706,0.148524515,-1.225728328,0.220300926,0.438901303
FAM104A,741.9924789,-0.015591979,0.127449947,-0.122338062,0.90263129,0.956436906
OAS1,80.87671802,-0.43849262,0.406476869,-1.078764018,0.280692939,0.507829788
WDR4,403.1752846,0.181900235,0.129503223,1.404600058,0.160140239,0.355441612
MESP1,15.87449709,-0.352039432,0.440269634,-0.79959962,0.423942807,0.647617432
CORO2B,14.38595715,1.579137215,0.476375345,3.314901228,0.000916755,0.006190908
SH3BP5L,574.2223677,0.002689184,0.145338372,0.018502917,0.98523765,0.996043594
MAPKAPK5,978.4855242,0.165229537,0.140353349,1.177239717,0.23909984,0.461816086
RCHY1,1019.51256,-0.604822034,0.088509076,-6.833446482,8.29E-12,2.51E-10
PIGQ,475.3781452,0.207919271,0.191122589,1.087884335,0.276646172,0.503823978
ESCO1,1084.921538,-0.8185476,0.125800514,-6.506711084,7.68E-11,2.05E-09
CBLB,301.0425384,0.30215784,0.208911801,1.446341658,0.148081397,0.338407376
GPR63,339.5892853,-0.093890052,0.167788725,-0.559573067,0.57577068,0.769028875
CLPTM1L,2850.109231,0.127365045,0.134628525,0.946047983,0.344124113,0.574978971
EXOSC10-AS1,36.98511247,0.419395181,0.47219391,0.888184222,0.374441665,0.602359507
IQCE,753.6863831,0.563324899,0.089585917,6.288096592,3.21E-10,7.84E-09
SCN1B,24.77503003,0.476257142,0.390568286,1.219395325,0.222694184,0.441963894
UBE3A,3878.164432,-0.154427536,0.077917886,-1.981926656,0.04748745,0.152192025
ALDH3A2,2469.228833,-0.297340852,0.144346733,-2.059907041,0.039407428,0.1326291
SMPD3,10.53444592,1.84994865,1.276042745,1.449754451,0.147127005,0.336878829
USP15,1132.935008,-0.645333611,0.109829622,-5.87577013,4.21E-09,8.56E-08
ZNF587,968.1568831,-0.335621481,0.115970265,-2.894030468,0.003803313,0.020590992
ADD3,2549.392517,0.744283431,0.193734642,3.841767391,0.000122152,0.001070398
FBXO44,1080.867869,0.598828898,0.164384238,3.642860812,0.000269625,0.002154649
CAD,2609.437107,0.167344481,0.149502623,1.119341435,0.262994505,0.488930021
DGAT1,279.8400229,-0.635867334,0.181134216,-3.510476083,0.000447305,0.003349313
PUDP,178.5138046,-0.15477819,0.15799895,-0.979615311,0.327276044,0.55742719
HOXA5,110.5366335,0.219164568,0.222160292,0.986515484,0.323880221,0.554044479
APOM,57.87768384,0.054942529,0.342844036,0.160255169,0.872680072,0.941290939
METTL6,428.0495589,-0.024785701,0.141125739,-0.175628496,0.860585814,0.934531357
KYAT1,155.8467769,0.469478801,0.229487936,2.045766804,0.04077932,0.135832386
POMZP3,297.1864289,-0.086643137,0.247205622,-0.350490155,0.725970878,0.865506096
CYFIP2,776.0712718,-0.799473047,0.164238804,-4.867747631,1.13E-06,1.55E-05
CLCN6,237.6309074,0.64564046,0.27665629,2.333727747,0.019609982,0.078354544
NPPA-AS1,8.224917323,-0.236636118,0.686971094,-0.344462992,0.730498123,0.868208951
PPIP5K1,953.4730072,0.019341145,0.254400073,0.076026493,0.939398021,0.974806917
RNU5E-1,117.8650846,-0.104113522,0.342269732,-0.304185596,0.760986498,0.886221617
TAF1B,285.3736961,0.048720064,0.120124953,0.405578214,0.685052539,0.840759672
GLIS2,346.773946,0.622613898,0.334367178,1.862066435,0.062593726,0.185622086
CTNS,306.3838158,-0.002579288,0.182337542,-0.014145676,0.98871376,0.997109291
CTH,37.39326799,-0.53268954,0.348696993,-1.527657395,0.126597624,0.304499591
FCER2,3.425931767,5.324623933,1.367380202,3.894033222,9.86E-05,0.000887965
VPS8,1053.45581,-0.480428852,0.13219992,-3.634108494,0.000278943,0.002222667
GUCY1A1,210.4111265,1.841067799,0.315037274,5.843968161,5.10E-09,1.02E-07
SIPA1L1,1209.946387,0.493872801,0.14553337,3.393536481,0.000689964,0.004847648
CFAP70,84.40903494,0.957732189,0.334244509,2.865364012,0.004165301,0.022144334
CPEB1,934.6538382,-0.131095532,0.141093449,-0.929139753,0.352816665,0.582258534
SPHK2,253.8988665,-0.261415378,0.27254011,-0.959181304,0.337467417,0.568183247
MIR6730,4.52909704,0.182401666,0.682045438,0.267433305,0.789135559,0.900825236
IRF3,1061.506213,0.221912777,0.144877995,1.531721757,0.125591111,0.30292778
BRWD1,3869.678944,-0.309176898,0.150613121,-2.052788605,0.040093084,0.134304921
THAP8,99.13909476,0.157534084,0.23548603,0.668974224,0.50351192,0.714765375
TMEM91,48.82678364,-0.3833727,0.368907232,-1.03921167,0.298706304,0.527703822
MFSD11,248.6879878,0.104913071,0.18506605,0.566895282,0.57078533,0.76510452
AFF2,3.201427208,-0.536823021,1.039231213,-0.516557831,0.605464859,0.790973469
SS18L1,541.0825896,0.032889069,0.130095945,0.252806255,0.800417934,0.9061273
NFKB2,1257.265139,-0.405520692,0.22742169,-1.783122323,0.074566393,0.21108615
POLD2,2111.438639,0.254302974,0.114182152,2.227169225,0.025935966,0.096554043
ZNF562,1459.226086,-0.38023008,0.093216653,-4.078993055,4.52E-05,0.000440524
MTHFD1L,1602.892625,-0.027519972,0.287213398,-0.095817158,0.92366579,0.966264415
GLMN,619.4107993,-0.680588951,0.113931743,-5.973655244,2.32E-09,4.96E-08
C15orf40,374.6633856,0.098614437,0.191177162,0.515827494,0.605974898,0.791389419
CYB5D1,869.056243,-0.078408263,0.122665792,-0.639202353,0.522691301,0.73013234
DENND3,117.0797895,0.400849295,0.252740289,1.586012647,0.112736441,0.280760401
ZNF628,72.69872913,-0.343069684,0.207804836,-1.650922523,0.098754396,0.257088277
RRP36,1346.857175,-0.083628996,0.158472601,-0.527718957,0.597694414,0.785266091
TMEM51-AS1,25.17462835,1.190127561,0.448324882,2.654609655,0.007940023,0.037916536
MTMR9,883.1128216,-0.15668728,0.106604081,-1.46980564,0.141614401,0.328076673
FXYD6,19.35615118,-0.353772009,0.422648258,-0.837036478,0.402572064,0.629228364
SLC5A11,10.49890487,0.250982926,1.081084762,0.232158416,0.816414974,0.913097877
PRMT7,941.6592835,-0.060144076,0.119806323,-0.502010865,0.615659878,0.796886283
HSPA12A,183.1931301,-0.547807669,0.172392318,-3.177680281,0.001484584,0.009349408
RIMS2,765.1559872,0.423085121,0.254755919,1.660746969,0.096764276,0.253304645
DNAJC16,929.8083242,0.127930828,0.118306133,1.081354149,0.279539609,0.50668663
SCARNA21B,3.616651453,-0.210235459,0.838865031,-0.250618933,0.802108742,0.906798453
CBFB,3697.069178,0.199829954,0.194079982,1.029626817,0.303185222,0.532345062
ZNF333,164.318669,0.033143024,0.199155291,0.166417996,0.867828013,0.938122288
FLJ37453,119.9899959,0.175061129,0.221532902,0.790226319,0.429395608,0.652000506
ZEB1,497.2989098,-0.541295948,0.132996976,-4.069986872,4.70E-05,0.000454954
KLRD1,6.462656519,0.063339014,1.422093763,0.044539267,0.964474552,0.986896627
ABLIM1,2723.942727,0.241184611,0.138307269,1.74383178,0.081188427,0.224252683
PAN3,526.5604192,-0.07163968,0.159845682,-0.448180266,0.654023103,0.821709871
IP6K2,1876.325398,-0.281190416,0.137052487,-2.051698745,0.040198949,0.134573337
ZNF200,410.5857298,0.067370548,0.191104559,0.352532393,0.724439029,0.864803345
MYO19,3921.767629,-0.226915797,0.094579038,-2.399218708,0.016430098,0.068154786
ATP6V0A1,896.7282631,-0.26286161,0.176337632,-1.490672229,0.136047571,0.319754379
PACC1,327.3516257,-0.064546015,0.151391528,-0.426351566,0.669851688,0.831050787
RCN2,1836.796032,0.154578494,0.122606081,1.260773466,0.207390476,0.422122091
SOX6,6.270963251,0.556483759,0.666472291,0.834969085,0.403735115,0.630032747
SMDT1,897.6107873,0.508659257,0.137303362,3.704638022,0.000211693,0.001733635
CHURC1,803.7869453,-0.141254309,0.138329039,-1.021147187,0.307184709,0.536123998
C22orf23,8.998180126,0.928246283,0.540046445,1.718826765,0.08564592,0.232222474
ASH1L,3597.339471,-0.127948388,0.174258397,-0.73424518,0.462799322,0.682180903
ZNF561,716.8578189,-0.163464946,0.143293291,-1.140771799,0.253964899,0.477680734
PKIB,55.20873267,2.587403058,0.338263512,7.649075261,2.02E-14,8.12E-13
SREK1,2181.563596,-0.240493242,0.129276011,-1.860308352,0.062841913,0.186053024
PET100,507.0799198,-0.411268612,0.252237824,-1.630479544,0.103000185,0.264213327
ZSWIM2,113.2694985,-0.353680771,0.240769422,-1.468960503,0.141843502,0.328302427
ZNF454,10.0291839,0.503812228,1.160078754,0.434291401,0.664076847,0.828240816
NECAP2,546.4614357,0.099595795,0.146325137,0.680647204,0.496094751,0.709503566
LINC01772,19.49515902,0.123456586,0.480782141,0.256782804,0.797346445,0.905131509
CROCCP3,274.2434092,0.266223514,0.315204167,0.844606581,0.398330534,0.625026381
LINC01783,75.58246321,-0.759065148,0.431896228,-1.757517427,0.078829654,0.219468772
ADAMTS4,5.728784758,1.554390018,0.69441414,2.238419305,0.025193724,0.094450735
IMPA1,489.9952261,-0.459934026,0.184133346,-2.497831251,0.012495566,0.054864162
IFI27,15.33879741,-0.384806427,0.682442995,-0.563866037,0.572845306,0.766423033
CROCCP2,360.1524565,-0.068693665,0.136036085,-0.504966492,0.613582371,0.795779629
MST1P2,46.88634173,0.425551614,0.306743614,1.387320206,0.165344144,0.362992368
DOCK5,438.3710563,-0.622579545,0.21886218,-2.844619137,0.004446455,0.023375732
STX7,1093.088069,-0.304334887,0.135064267,-2.253259834,0.024242771,0.091781363
ZDHHC21,1344.175552,-0.343400323,0.130722174,-2.626947759,0.008615456,0.040345339
TJP1,4132.361292,-0.212485204,0.122705018,-1.731674944,0.083331454,0.227892212
SNORD73B,18.01749204,0.061898258,0.454010541,0.136336609,0.891555184,0.950846367
GOLGA8T,29.00810326,0.600633781,0.443671281,1.353781069,0.175806235,0.377923918
RPS18,57877.85646,-0.238025241,0.291467328,-0.816644673,0.414131518,0.639609575
