"XIST_group","RNAss","sample_type"
"High XIST",0.157789837727631,"Normal Tissue"
"High XIST",0.0692565720649002,"Normal Tissue"
"High XIST",0.0653717343412652,"Normal Tissue"
"High XIST",0.128873038396843,"Normal Tissue"
"High XIST",0.118210443252868,"Normal Tissue"
"Low XIST",0.498700883188959,"Normal Tissue"
"High XIST",0.11886910565603,"Normal Tissue"
"High XIST",0.11847853754155,"Normal Tissue"
"High XIST",0.173319910401954,"Normal Tissue"
"High XIST",0.15954871049136,"Normal Tissue"
"High XIST",0.13577231720202,"Normal Tissue"
"Low XIST",0.533990890282946,"Normal Tissue"
"High XIST",0.13784263790419,"Normal Tissue"
"High XIST",0.246034412791092,"Normal Tissue"
"Low XIST",0.188558729610646,"Normal Tissue"
"Low XIST",0.276533670692636,"Normal Tissue"
"High XIST",0.186014301444945,"Normal Tissue"
"High XIST",0.223063493543704,"Normal Tissue"
"High XIST",0.122604330974216,"Normal Tissue"
"High XIST",0.159605145304259,"Normal Tissue"
"Low XIST",0.513962162485815,"Normal Tissue"
"High XIST",0.157449244315987,"Normal Tissue"
"Low XIST",0.413521388074256,"Normal Tissue"
"High XIST",0.127981823690852,"Normal Tissue"
"High XIST",0.177656338928695,"Normal Tissue"
"High XIST",0.163739499568356,"Normal Tissue"
"Low XIST",0.489701722518556,"Normal Tissue"
"Low XIST",0.300498373088812,"Normal Tissue"
"High XIST",0.190687309390549,"Normal Tissue"
"Low XIST",0.382127830742537,"Normal Tissue"
"Low XIST",0.218553141458655,"Normal Tissue"
"Low XIST",0.209604240033475,"Normal Tissue"
"Low XIST",0.285611310064046,"Normal Tissue"
"Low XIST",0.400011835033577,"Normal Tissue"
"Low XIST",0.342376012747744,"Normal Tissue"
"Low XIST",0.455729079224273,"Normal Tissue"
"Low XIST",0.214977485314004,"Normal Tissue"
"Low XIST",0.476714847172362,"Normal Tissue"
"Low XIST",0.311059504661991,"Normal Tissue"
"Low XIST",0.387638862604739,"Normal Tissue"
"Low XIST",0.446749948416413,"Normal Tissue"
"Low XIST",0.415392422612186,"Normal Tissue"
"High XIST",0.138918647789889,"Normal Tissue"
"High XIST",0.122362648799822,"Normal Tissue"
"Low XIST",0.135065821237998,"Normal Tissue"
"High XIST",0.0965121723634449,"Normal Tissue"
"High XIST",0.375456748644028,"Normal Tissue"
"High XIST",0.131339214331658,"Normal Tissue"
"High XIST",0.535760782323782,"Normal Tissue"
"Low XIST",0.40597375976113,"Normal Tissue"
"High XIST",0.272307732958353,"Normal Tissue"
"Low XIST",0.494028358464236,"Normal Tissue"
"Low XIST",0.348487211699433,"Normal Tissue"
"Low XIST",0.376055737056957,"Normal Tissue"
"Low XIST",0.442354729655974,"Normal Tissue"
"Low XIST",0.378649595572666,"Normal Tissue"
"Low XIST",0.426543173310017,"Normal Tissue"
"Low XIST",0.484367840626488,"Normal Tissue"
"Low XIST",0.444082982893494,"Normal Tissue"
"High XIST",0.0938997130120922,"Normal Tissue"
"High XIST",0.284452621300136,"Normal Tissue"
"High XIST",0.182941855248403,"Normal Tissue"
"High XIST",0.113623889892387,"Normal Tissue"
"High XIST",0.0303678461854882,"Normal Tissue"
"High XIST",0.532217695546757,"Normal Tissue"
"High XIST",0.336185544681408,"Normal Tissue"
"High XIST",0.232427794624987,"Normal Tissue"
"Low XIST",0.375226871670892,"Normal Tissue"
"High XIST",0.219925768811359,"Normal Tissue"
"High XIST",0.10477779196831,"Normal Tissue"
"Low XIST",0.210016177608298,"Normal Tissue"
"Low XIST",0.268952892853149,"Normal Tissue"
"Low XIST",0.401098625852855,"Normal Tissue"
"High XIST",0.166446216906909,"Normal Tissue"
"Low XIST",0.50502612872776,"Normal Tissue"
"Low XIST",0.194455212882011,"Normal Tissue"
"Low XIST",0.353107601693505,"Normal Tissue"
"Low XIST",0.322298436910203,"Normal Tissue"
"Low XIST",0.317423829340301,"Normal Tissue"
"Low XIST",0.344267100554808,"Normal Tissue"
"Low XIST",0.401299311565586,"Normal Tissue"
"High XIST",0.259691720215928,"Normal Tissue"
"High XIST",0.171058933896858,"Normal Tissue"
"High XIST",0.189758760938395,"Normal Tissue"
"Low XIST",0.419229080721751,"Normal Tissue"
"High XIST",0.213660688710232,"Normal Tissue"
"High XIST",0.160682066847417,"Normal Tissue"
"High XIST",0.238032180437793,"Normal Tissue"
"Low XIST",0.155534816318181,"Normal Tissue"
"High XIST",0.257612373849576,"Normal Tissue"
"High XIST",0.130102425087974,"Normal Tissue"
"High XIST",0.151451267827864,"Normal Tissue"
"Low XIST",0.372705294473877,"Normal Tissue"
"Low XIST",0.437835968947331,"Normal Tissue"
"Low XIST",0.513418560850267,"Normal Tissue"
"Low XIST",0.357481292203689,"Normal Tissue"
"Low XIST",0.37007100707744,"Normal Tissue"
"High XIST",0.0846979809675198,"Normal Tissue"
"Low XIST",0.53259987999057,"Normal Tissue"
"Low XIST",0.214639205059444,"Normal Tissue"
"High XIST",0.158734471738375,"Normal Tissue"
"Low XIST",0.440643137694081,"Normal Tissue"
"Low XIST",0.368973613088241,"Normal Tissue"
"Low XIST",0.464352017565401,"Normal Tissue"
"High XIST",0.117560681133359,"Normal Tissue"
"High XIST",0.164723615419151,"Normal Tissue"
"Low XIST",0.12866821522719,"Normal Tissue"
"High XIST",0.0617962188598694,"Normal Tissue"
"Low XIST",0.412727270301769,"Normal Tissue"
"Low XIST",0.362198461783559,"Normal Tissue"
"Low XIST",0.503824464922384,"Normal Tissue"
"Low XIST",0.471383652519795,"Normal Tissue"
"High XIST",0.316252616993792,"Normal Tissue"
"Low XIST",0.419143830322949,"Normal Tissue"
"High XIST",0.215387538634588,"Normal Tissue"
"High XIST",0.186814821908824,"Normal Tissue"
"Low XIST",0.270748467318338,"Normal Tissue"
"High XIST",0.126768603310903,"Normal Tissue"
"Low XIST",0.420805583634998,"Normal Tissue"
"Low XIST",0.138602098107081,"Normal Tissue"
"Low XIST",0.402622536860461,"Normal Tissue"
"Low XIST",0.393658113807639,"Normal Tissue"
"Low XIST",0.404232808909153,"Normal Tissue"
"Low XIST",0.495391976212325,"Normal Tissue"
"Low XIST",0.412731734930781,"Normal Tissue"
"Low XIST",0.456912292413347,"Normal Tissue"
"Low XIST",0.467735184190261,"Normal Tissue"
"Low XIST",0.380232985424572,"Normal Tissue"
"High XIST",0.157280595601429,"Normal Tissue"
"Low XIST",0.17043038520306,"Normal Tissue"
"High XIST",0.146820244387818,"Normal Tissue"
"Low XIST",0.161856642165515,"Normal Tissue"
"Low XIST",0.447724283321412,"Normal Tissue"
"High XIST",0.245403692083597,"Normal Tissue"
"Low XIST",0.51861816502227,"Normal Tissue"
"Low XIST",0.546521886801627,"Normal Tissue"
"Low XIST",0.378305493543536,"Normal Tissue"
"Low XIST",0.506170378592556,"Normal Tissue"
"Low XIST",0.397960313417559,"Normal Tissue"
"Low XIST",0.51777571358052,"Normal Tissue"
"Low XIST",0.413048212176716,"Normal Tissue"
"Low XIST",0.370013907213648,"Normal Tissue"
"High XIST",0.196613286536104,"Normal Tissue"
"High XIST",0.084582706063879,"Normal Tissue"
"High XIST",0.131430679590139,"Normal Tissue"
"High XIST",0.18044439488319,"Normal Tissue"
"Low XIST",0.119991269914873,"Normal Tissue"
"Low XIST",0.368537071389435,"Normal Tissue"
"High XIST",0.287710925586883,"Normal Tissue"
"Low XIST",0.441441325005032,"Normal Tissue"
"Low XIST",0.510976796340469,"Normal Tissue"
"High XIST",0.283037663712139,"Normal Tissue"
"High XIST",0.392057875518418,"Normal Tissue"
"High XIST",0.171785708311269,"Normal Tissue"
"High XIST",0.180008817928249,"Normal Tissue"
"High XIST",0.12844440931517,"Normal Tissue"
"Low XIST",0.491864553615218,"Normal Tissue"
"Low XIST",0.343092310481065,"Normal Tissue"
"Low XIST",0.186006301616181,"Normal Tissue"
"Low XIST",0.5107323986707,"Normal Tissue"
"Low XIST",0.403638995594615,"Normal Tissue"
"Low XIST",0.38224095439618,"Normal Tissue"
"Low XIST",0.40440461599646,"Normal Tissue"
"High XIST",0.250998533579511,"Normal Tissue"
"High XIST",0.0770743618788274,"Normal Tissue"
"High XIST",0.066857146201176,"Normal Tissue"
"High XIST",0.262619310926718,"Normal Tissue"
"High XIST",0.0861321848116984,"Normal Tissue"
"High XIST",0.131749524904553,"Normal Tissue"
"High XIST",0.0923659359352488,"Normal Tissue"
"Low XIST",0.16276797110562,"Normal Tissue"
"High XIST",0.0561358224079079,"Normal Tissue"
"High XIST",0.0955485462486009,"Normal Tissue"
"High XIST",0.0659836038807258,"Normal Tissue"
"Low XIST",0.356204002968834,"Normal Tissue"
"High XIST",0.130359841219252,"Normal Tissue"
"High XIST",0.0208267629084641,"Normal Tissue"
"High XIST",0.0568955753767554,"Normal Tissue"
"High XIST",0.0445528209990079,"Normal Tissue"
"Low XIST",0.175349146119793,"Normal Tissue"
"High XIST",0.536745639200906,"Normal Tissue"
"High XIST",0.349598958331885,"Normal Tissue"
"Low XIST",0.472394536457993,"Normal Tissue"
"Low XIST",0.306949277930261,"Normal Tissue"
"Low XIST",0.463174903085807,"Normal Tissue"
"High XIST",0.183986807372497,"Normal Tissue"
"Low XIST",0.47440056048805,"Normal Tissue"
"Low XIST",0.373978428783617,"Normal Tissue"
"Low XIST",0.405043006119254,"Normal Tissue"
"High XIST",0.330746795082979,"Normal Tissue"
"High XIST",0.105237019836583,"Normal Tissue"
"High XIST",0.147412548893543,"Normal Tissue"
"High XIST",0.171397699003742,"Normal Tissue"
"Low XIST",0.428754926393546,"Normal Tissue"
"Low XIST",0.46800480606059,"Normal Tissue"
"Low XIST",0.5261367074509,"Normal Tissue"
"Low XIST",0.393763645547667,"Normal Tissue"
"Low XIST",0.425421068155637,"Normal Tissue"
"Low XIST",0.530931670698133,"Normal Tissue"
"High XIST",0.125808856556967,"Normal Tissue"
"Low XIST",0.369370788854691,"Normal Tissue"
"High XIST",0.214581040362659,"Normal Tissue"
"Low XIST",0.486785731153871,"Normal Tissue"
"Low XIST",0.44270442792043,"Normal Tissue"
"Low XIST",0.327964275178052,"Normal Tissue"
"Low XIST",0.358966527693667,"Normal Tissue"
"Low XIST",0.343205695602663,"Normal Tissue"
"Low XIST",0.461802452047127,"Normal Tissue"
"Low XIST",0.317676361030773,"Normal Tissue"
"Low XIST",0.345144120714002,"Normal Tissue"
"Low XIST",0.446487877635447,"Normal Tissue"
"Low XIST",0.618849200990946,"Normal Tissue"
"Low XIST",0.302143986255565,"Normal Tissue"
"High XIST",0.157086851326995,"Normal Tissue"
"High XIST",0.185527484044988,"Normal Tissue"
"Low XIST",0.560099826652431,"Normal Tissue"
"Low XIST",0.2959873980071,"Normal Tissue"
"Low XIST",0.259383986775773,"Normal Tissue"
"Low XIST",0.487128365015857,"Normal Tissue"
"Low XIST",0.497719125004189,"Normal Tissue"
"Low XIST",0.391767249444946,"Normal Tissue"
"Low XIST",0.520652096491526,"Normal Tissue"
"Low XIST",0.471945832148841,"Normal Tissue"
"Low XIST",0.154772347581312,"Normal Tissue"
"Low XIST",0.386558222403519,"Normal Tissue"
"Low XIST",0.388091725030194,"Normal Tissue"
"Low XIST",0.518023508425695,"Normal Tissue"
"High XIST",0.191329028364644,"Normal Tissue"
"Low XIST",0.520831309290268,"Normal Tissue"
"Low XIST",0.506354311382739,"Normal Tissue"
"Low XIST",0.41231796935457,"Normal Tissue"
"Low XIST",0.416626039934009,"Normal Tissue"
"Low XIST",0.404864078603308,"Normal Tissue"
"Low XIST",0.514365550399952,"Normal Tissue"
"Low XIST",0.434950161314464,"Normal Tissue"
"Low XIST",0.44395973676095,"Normal Tissue"
"Low XIST",0.368124311325909,"Normal Tissue"
"High XIST",0.124524889679581,"Normal Tissue"
"Low XIST",0.240408555919907,"Normal Tissue"
"High XIST",0.0993562429138752,"Normal Tissue"
"High XIST",0.261968411903657,"Normal Tissue"
"High XIST",0.0402031254328326,"Normal Tissue"
"High XIST",0.127815853922703,"Normal Tissue"
"High XIST",0.0979033351005289,"Normal Tissue"
"Low XIST",0.379317022266111,"Normal Tissue"
"Low XIST",0.349615356902647,"Normal Tissue"
"High XIST",0.158212360550407,"Normal Tissue"
"High XIST",0.05796497708408,"Normal Tissue"
"High XIST",0.545650177083443,"Normal Tissue"
"Low XIST",0.489061913963968,"Normal Tissue"
"High XIST",0.371121464610725,"Normal Tissue"
"Low XIST",0.516471331625499,"Normal Tissue"
"Low XIST",0.258789661028917,"Normal Tissue"
"Low XIST",0.40936879432735,"Normal Tissue"
"Low XIST",0.219633224914569,"Normal Tissue"
"Low XIST",0.269896459120692,"Normal Tissue"
"Low XIST",0.214326001190828,"Normal Tissue"
"Low XIST",0.264026056867963,"Normal Tissue"
"Low XIST",0.428387134180708,"Normal Tissue"
"Low XIST",0.312238148106678,"Normal Tissue"
"Low XIST",0.402222927479407,"Normal Tissue"
"Low XIST",0.518332767042833,"Normal Tissue"
"High XIST",0.472972812176846,"Normal Tissue"
"High XIST",0.234788966747707,"Normal Tissue"
"Low XIST",0.362407188525541,"Normal Tissue"
"Low XIST",0.218424240693962,"Normal Tissue"
"High XIST",0.22840673176243,"Normal Tissue"
"Low XIST",0.493233180748773,"Normal Tissue"
"High XIST",0.408440095517602,"Normal Tissue"
"High XIST",0.193373841579552,"Normal Tissue"
"High XIST",0.216180890611653,"Normal Tissue"
"High XIST",0.127142005798523,"Normal Tissue"
"Low XIST",0.50361423832823,"Normal Tissue"
"Low XIST",0.478678631280714,"Normal Tissue"
"High XIST",0.421931235833588,"Normal Tissue"
"Low XIST",0.247491474230364,"Normal Tissue"
"Low XIST",0.318080039399597,"Normal Tissue"
"High XIST",0.228348867929671,"Normal Tissue"
"High XIST",0.178908273688504,"Normal Tissue"
"High XIST",0.153050151722871,"Normal Tissue"
"Low XIST",0.461221081288465,"Normal Tissue"
"Low XIST",0.440309544785992,"Normal Tissue"
"Low XIST",0.327068446008653,"Normal Tissue"
"Low XIST",0.379486734946885,"Normal Tissue"
"Low XIST",0.37209776482521,"Normal Tissue"
"Low XIST",0.341084763871855,"Normal Tissue"
"Low XIST",0.435806920643032,"Normal Tissue"
"Low XIST",0.316136918825572,"Normal Tissue"
"Low XIST",0.436338469294248,"Normal Tissue"
"Low XIST",0.405082513770998,"Normal Tissue"
"Low XIST",0.53433692205109,"Normal Tissue"
"High XIST",0.154770069523052,"Normal Tissue"
"Low XIST",0.435468607603479,"Normal Tissue"
"High XIST",0.294072916792772,"Normal Tissue"
"Low XIST",0.261378115144742,"Normal Tissue"
"Low XIST",0.454962891904609,"Normal Tissue"
"Low XIST",0.482835465372873,"Normal Tissue"
"Low XIST",0.562228469029937,"Normal Tissue"
"High XIST",0.2626836238331,"Normal Tissue"
"High XIST",0.0955798592862944,"Normal Tissue"
"High XIST",0.342938757307026,"Normal Tissue"
"High XIST",0.251070937519782,"Normal Tissue"
"High XIST",0.126000076762208,"Normal Tissue"
"High XIST",0.183374546268591,"Normal Tissue"
"High XIST",0.139500898668696,"Normal Tissue"
"Low XIST",0.431652538872202,"Normal Tissue"
"High XIST",0.156615992121445,"Normal Tissue"
"Low XIST",0.558144006590493,"Normal Tissue"
"Low XIST",0.52531281865155,"Normal Tissue"
"Low XIST",0.415095082160032,"Normal Tissue"
"Low XIST",0.368862344793339,"Normal Tissue"
"Low XIST",0.456319965821012,"Normal Tissue"
"Low XIST",0.372370121489014,"Normal Tissue"
"Low XIST",0.408495584360826,"Normal Tissue"
"Low XIST",0.384402402271186,"Normal Tissue"
"Low XIST",0.402926208159987,"Normal Tissue"
"High XIST",0.138210409625059,"Normal Tissue"
"Low XIST",0.352922662691791,"Normal Tissue"
"Low XIST",0.462315990432784,"Normal Tissue"
"Low XIST",0.430879063542927,"Normal Tissue"
"Low XIST",0.390321426414354,"Normal Tissue"
"Low XIST",0.342400258522073,"Normal Tissue"
"High XIST",0.151646362306967,"Normal Tissue"
"High XIST",0.110407959138492,"Normal Tissue"
"Low XIST",0.413171783906912,"Normal Tissue"
"High XIST",0.244633061755879,"Normal Tissue"
"Low XIST",0.180080448510041,"Normal Tissue"
"Low XIST",0.55629080882837,"Normal Tissue"
"Low XIST",0.387362112300739,"Normal Tissue"
"Low XIST",0.420401966345999,"Normal Tissue"
"Low XIST",0.435464152343908,"Normal Tissue"
"Low XIST",0.443323297761484,"Normal Tissue"
"Low XIST",0.447868492164558,"Normal Tissue"
"Low XIST",0.363907996340636,"Normal Tissue"
"High XIST",0.0916105376737524,"Normal Tissue"
"Low XIST",0.145238409768434,"Normal Tissue"
"High XIST",0.0385652327609494,"Normal Tissue"
"High XIST",0.364384894213278,"Normal Tissue"
"Low XIST",0.395372607483655,"Normal Tissue"
"Low XIST",0.224230609902357,"Normal Tissue"
"High XIST",0.174794675091821,"Normal Tissue"
"Low XIST",0.322393051841076,"Normal Tissue"
"High XIST",0.0233076637182135,"Normal Tissue"
"High XIST",0.492223827848439,"Normal Tissue"
"Low XIST",0.534520637935058,"Normal Tissue"
"High XIST",0.136097005858446,"Normal Tissue"
"Low XIST",0.416619074049056,"Normal Tissue"
"High XIST",0.202756219586754,"Normal Tissue"
"High XIST",0.161944053836858,"Normal Tissue"
"High XIST",0.166392779902154,"Normal Tissue"
"High XIST",0.107040582029945,"Normal Tissue"
"High XIST",0.164708229182162,"Normal Tissue"
"Low XIST",0.290739949540345,"Normal Tissue"
"Low XIST",0.38345480136428,"Normal Tissue"
"Low XIST",0.341140004430117,"Normal Tissue"
"Low XIST",0.227299401402815,"Normal Tissue"
"Low XIST",0.297878726282207,"Normal Tissue"
"Low XIST",0.450780845843173,"Normal Tissue"
"Low XIST",0.50659574585645,"Normal Tissue"
"Low XIST",0.452455780390082,"Normal Tissue"
"Low XIST",0.410313193382463,"Normal Tissue"
"Low XIST",0.434443481567244,"Normal Tissue"
"Low XIST",0.453903113293488,"Normal Tissue"
"High XIST",0.0636450413786906,"Normal Tissue"
"Low XIST",0.372997793919625,"Normal Tissue"
"High XIST",0.155692678355977,"Normal Tissue"
"Low XIST",0.27629468442748,"Normal Tissue"
"High XIST",0.0358814908689958,"Normal Tissue"
"High XIST",0.274332221797425,"Normal Tissue"
"High XIST",0.154558255116561,"Normal Tissue"
"Low XIST",0.170173577427321,"Normal Tissue"
"Low XIST",0.346422071049194,"Normal Tissue"
"High XIST",0.0940143329023226,"Normal Tissue"
"High XIST",0.130536081178918,"Normal Tissue"
"High XIST",0.0854738974765801,"Normal Tissue"
"High XIST",0.0956170556021399,"Normal Tissue"
"High XIST",0.53390269596425,"Normal Tissue"
"Low XIST",0.454258032131738,"Normal Tissue"
"High XIST",0.283149217070135,"Normal Tissue"
"Low XIST",0.522912219789306,"Normal Tissue"
"Low XIST",0.454119925832722,"Normal Tissue"
"High XIST",0.218730859213135,"Normal Tissue"
"High XIST",0.19337935061122,"Normal Tissue"
"High XIST",0.103365107579479,"Normal Tissue"
"High XIST",0.136840410523468,"Normal Tissue"
"High XIST",0.103974095245785,"Normal Tissue"
"Low XIST",0.410934813029087,"Normal Tissue"
"High XIST",0.165136598566282,"Normal Tissue"
"High XIST",0.0769417526295772,"Normal Tissue"
"High XIST",0.115198950848459,"Normal Tissue"
"High XIST",0.158475023012189,"Normal Tissue"
"High XIST",0.371358805869031,"Normal Tissue"
"High XIST",0.119665142560921,"Normal Tissue"
"Low XIST",0.523375499234254,"Normal Tissue"
"High XIST",0.499651690102649,"Normal Tissue"
"Low XIST",0.449894422436385,"Normal Tissue"
"High XIST",0.259689144548666,"Normal Tissue"
"High XIST",0.202220621481936,"Normal Tissue"
"Low XIST",0.373866343723278,"Normal Tissue"
"Low XIST",0.642384484086103,"Normal Tissue"
"High XIST",0.262080560974864,"Normal Tissue"
"High XIST",0.195114896966155,"Normal Tissue"
"High XIST",0.20450183648017,"Normal Tissue"
"High XIST",0.368200678782622,"Normal Tissue"
"Low XIST",0.410838166575996,"Normal Tissue"
"High XIST",0.47971788216955,"Normal Tissue"
"Low XIST",0.487887563528711,"Normal Tissue"
"Low XIST",0.482096438615854,"Normal Tissue"
"High XIST",0.157645132644375,"Normal Tissue"
"Low XIST",0.117533269814565,"Normal Tissue"
"Low XIST",0.150289921156097,"Normal Tissue"
"Low XIST",0.168580303447811,"Normal Tissue"
"Low XIST",0.396495580788424,"Normal Tissue"
"Low XIST",0.119496819771628,"Normal Tissue"
"High XIST",0.44572636053254,"Normal Tissue"
"High XIST",0.517159379480129,"Normal Tissue"
"Low XIST",0.36398304392746,"Normal Tissue"
"Low XIST",0.341507693253188,"Normal Tissue"
"High XIST",0.145886023097923,"Normal Tissue"
"High XIST",0.185838093559587,"Normal Tissue"
"High XIST",0.182883447505272,"Normal Tissue"
"High XIST",0.187070441071745,"Normal Tissue"
"High XIST",0.0543446778781809,"Normal Tissue"
"Low XIST",0.106554238687598,"Normal Tissue"
"Low XIST",0.384876479787243,"Normal Tissue"
"High XIST",0.351117384685108,"Normal Tissue"
"High XIST",0.399511491102538,"Normal Tissue"
