"gene","bicor","XIST_group","sample_type"
"GAB1",-0.103244066129036,"High XIST","Metastatic"
"SORBS1",-0.0883971042762766,"High XIST","Metastatic"
"LIN7A",-0.13479627901785,"High XIST","Metastatic"
"GNA12",-0.218256266468935,"High XIST","Metastatic"
"NF2",-0.157373150091868,"High XIST","Metastatic"
"ITGA4",0.075746107962041,"High XIST","Metastatic"
"MYH10",-0.488630553635534,"High XIST","Metastatic"
"INSR",-0.576630415967339,"High XIST","Metastatic"
"VAV3",0.332439941012552,"High XIST","Metastatic"
"FHL2",0.0274596499714408,"High XIST","Metastatic"
"BCAR3",-0.0565350939441455,"High XIST","Metastatic"
"NUMB",-0.136156283597516,"High XIST","Metastatic"
"MYOM1",-0.307500004897817,"High XIST","Metastatic"
"LRP1",-0.29814086729432,"High XIST","Metastatic"
"ASAP2",-0.152090599757679,"High XIST","Metastatic"
"CDH11",-0.253183523216654,"High XIST","Metastatic"
"TLN1",0.106394960164044,"High XIST","Metastatic"
"LIMA1",-0.000259396849829341,"High XIST","Metastatic"
"SSX2IP",0.230071368606822,"High XIST","Metastatic"
"SH3KBP1",0.0182978730855638,"High XIST","Metastatic"
"RDX",-0.148700174449719,"High XIST","Metastatic"
"MYO7A",-0.0901151530101624,"High XIST","Metastatic"
"SIPA1L3",0.00810256161562639,"High XIST","Metastatic"
"ITGA6",-0.205281481235895,"High XIST","Metastatic"
"ADD1",-0.256095030551551,"High XIST","Metastatic"
"AGAP2",-0.0813336628718527,"High XIST","Metastatic"
"NRP2",-0.203922103787952,"High XIST","Metastatic"
"ITGAX",-0.138988050280178,"High XIST","Metastatic"
"ACTN1",-0.0257983181704642,"High XIST","Metastatic"
"MET",-0.263186808804001,"High XIST","Metastatic"
"PRKACA",-0.260516872042996,"High XIST","Metastatic"
"ITGA1",-0.361222186776159,"High XIST","Metastatic"
"NEDD9",-0.385384278188647,"High XIST","Metastatic"
"DEF6",0.223850675777723,"High XIST","Metastatic"
"PTPRU",-0.233156644497231,"High XIST","Metastatic"
"EXOC3",0.156504803592266,"High XIST","Metastatic"
"STAT3",-0.0854627846393392,"High XIST","Metastatic"
"NCK2",-0.313325703711143,"High XIST","Metastatic"
"PPP2CA",0.113615614901203,"High XIST","Metastatic"
"ITGB6",-0.119806404492282,"High XIST","Metastatic"
"THY1",-0.322487535480152,"High XIST","Metastatic"
"MMP14",0.0458802163865505,"High XIST","Metastatic"
"ACP1",0.00793531197069042,"High XIST","Metastatic"
"FSCN1",0.0677813474334635,"High XIST","Metastatic"
"DBN1",-0.314570391584606,"High XIST","Metastatic"
"LIMK1",-0.407608500007699,"High XIST","Metastatic"
"WIPF2",-0.110951759199406,"High XIST","Metastatic"
"SIRPA",-0.101732464418456,"High XIST","Metastatic"
"TGFB1I1",-0.392840931503178,"High XIST","Metastatic"
"MARCKS",0.0819164624316605,"High XIST","Metastatic"
"PLEKHA7",-0.1041423749767,"High XIST","Metastatic"
"PTPRJ",-0.165418215718814,"High XIST","Metastatic"
"SHROOM3",-0.0367263602257997,"High XIST","Metastatic"
"WASL",-0.00625969946892904,"High XIST","Metastatic"
"CTTN",-0.26598131654956,"High XIST","Metastatic"
"ECT2",0.400262234894643,"High XIST","Metastatic"
"PSEN1",-0.190134141960164,"High XIST","Metastatic"
"CASP8",0.0578180347765321,"High XIST","Metastatic"
"MSN",-0.338795581491718,"High XIST","Metastatic"
"ITGB4",-0.252094757401714,"High XIST","Metastatic"
"PRKCD",-0.0396061178760691,"High XIST","Metastatic"
"AKAP5",-0.0553780188366274,"High XIST","Metastatic"
"ITGAM",-0.0313767953816403,"High XIST","Metastatic"
"CD2AP",0.19047007428687,"High XIST","Metastatic"
"CDH6",-0.426709295481854,"High XIST","Metastatic"
"TRIP6",0.00786185787949334,"High XIST","Metastatic"
"CTNNA3",-0.0972332083982652,"High XIST","Metastatic"
"TIAM1",-0.223496695453206,"High XIST","Metastatic"
"LPXN",-0.0140370278256533,"High XIST","Metastatic"
"FERMT1",-0.0611990204058157,"High XIST","Metastatic"
"TRIOBP",-0.310509258222893,"High XIST","Metastatic"
"CDH18",0.0783497606662728,"High XIST","Metastatic"
"ITGB5",-0.289382550432041,"High XIST","Metastatic"
"SDCBP",0.0448187141933707,"High XIST","Metastatic"
"MPP7",-0.0461080956384302,"High XIST","Metastatic"
"FLNA",-0.0680781318040159,"High XIST","Metastatic"
"MYH9",0.103294455994649,"High XIST","Metastatic"
"TJP2",-0.103113411955571,"High XIST","Metastatic"
"PXN",-0.290683626959013,"High XIST","Metastatic"
"ZYX",0.0210749282360977,"High XIST","Metastatic"
"VAV2",-0.205381060841042,"High XIST","Metastatic"
"PTPN1",0.0560986613371626,"High XIST","Metastatic"
"SYK",0.108254802274043,"High XIST","Metastatic"
"LDB3",-0.139653721780265,"High XIST","Metastatic"
"GRB7",-0.208155472903785,"High XIST","Metastatic"
"ITGA5",-0.251506811789282,"High XIST","Metastatic"
"TRPV4",0.113436536881835,"High XIST","Metastatic"
"PIP5K1C",-0.430682235729648,"High XIST","Metastatic"
"LYN",-0.176734335491064,"High XIST","Metastatic"
"ADAM9",-0.275281856370024,"High XIST","Metastatic"
"ITGAL",0.0321129192874223,"High XIST","Metastatic"
"SLC3A2",-0.0441370068862308,"High XIST","Metastatic"
"ITGAE",0.137340595983562,"High XIST","Metastatic"
"CIB2",0.122292925460917,"High XIST","Metastatic"
"CASP3",0.107257460262369,"High XIST","Metastatic"
"PLD1",0.230087906776977,"High XIST","Metastatic"
"RAVER1",-0.0877405165145007,"High XIST","Metastatic"
"CAPZA1",0.0532860495615753,"High XIST","Metastatic"
"CDH2",-0.540681110867009,"High XIST","Metastatic"
"ENG",-0.596003666786674,"High XIST","Metastatic"
"VAV1",0.134926322441746,"High XIST","Metastatic"
"RACGAP1",0.442848145004711,"High XIST","Metastatic"
"SORBS3",-0.326414135227522,"High XIST","Metastatic"
"ITGA8",-0.360163122196033,"High XIST","Metastatic"
"ARF6",0.37266561260872,"High XIST","Metastatic"
"SLC9A1",-0.0669414298397939,"High XIST","Metastatic"
"LIMS2",-0.399737002444927,"High XIST","Metastatic"
"AKT1",-0.101089873506241,"High XIST","Metastatic"
"CDH10",-0.0167043866304427,"High XIST","Metastatic"
"HAX1",-0.128621033312222,"High XIST","Metastatic"
"RAP1A",-0.110046827303475,"High XIST","Metastatic"
"CORO2A",-0.0359555443280963,"High XIST","Metastatic"
"PARVB",0.310156575080866,"High XIST","Metastatic"
"JUP",-0.0691460674334745,"High XIST","Metastatic"
"CTNNA1",-0.187142577765937,"High XIST","Metastatic"
"CDH9",-0.476619604680403,"High XIST","Metastatic"
"SCRIB",0.293145312584699,"High XIST","Metastatic"
"CTNNA2",-0.237295816871053,"High XIST","Metastatic"
"ACTR3",-0.0638377815380407,"High XIST","Metastatic"
"CASS4",-0.154979070883682,"High XIST","Metastatic"
"ITGB2",-0.0662631085516507,"High XIST","Metastatic"
"FBLIM1",-0.123576909955536,"High XIST","Metastatic"
"SH3BP1",0.330614051202417,"High XIST","Metastatic"
"NME1",0.122981876240438,"High XIST","Metastatic"
"RHOA",0.0348260270024807,"High XIST","Metastatic"
"PDE4D",-0.1883224841264,"High XIST","Metastatic"
"DIAPH1",0.225394033314103,"High XIST","Metastatic"
"CALR",-0.315500545205232,"High XIST","Metastatic"
"FABP3",-0.202955319504825,"High XIST","Metastatic"
"ITGA3",-0.477436745802063,"High XIST","Metastatic"
"PLEC",0.0338173017685576,"High XIST","Metastatic"
"PTPN6",0.0436469815046673,"High XIST","Metastatic"
"SDC4",-0.144785812716761,"High XIST","Metastatic"
"ILK",-0.240142610710999,"High XIST","Metastatic"
"PTPRH",0.108068207043111,"High XIST","Metastatic"
"FERMT3",-0.00120081915554084,"High XIST","Metastatic"
"PRKCA",-0.219567452276096,"High XIST","Metastatic"
"PTK2B",-0.226610983109357,"High XIST","Metastatic"
"LASP1",-0.220645334158462,"High XIST","Metastatic"
"CDH19",-0.00382740226129917,"High XIST","Metastatic"
"EZR",0.161231419604504,"High XIST","Metastatic"
"TRPC4",-0.445151686793575,"High XIST","Metastatic"
"CEACAM1",0.358093839562597,"High XIST","Metastatic"
"GRB2",-0.10650353791906,"High XIST","Metastatic"
"HSPA2",0.427967781213056,"High XIST","Metastatic"
"CDC42",0.0732574308356578,"High XIST","Metastatic"
"TSPAN1",-0.129366911490723,"High XIST","Metastatic"
"TUBA1B",0.230947245245765,"High XIST","Metastatic"
"LMO7",-0.549583637187346,"High XIST","Metastatic"
"CDH15",-0.144144505463589,"High XIST","Metastatic"
"CD151",-0.308396172153764,"High XIST","Metastatic"
"ACTB",0.0875824122151192,"High XIST","Metastatic"
"KCNH2",0.0523287256315679,"High XIST","Metastatic"
"SMPX",-0.0557769917673912,"High XIST","Metastatic"
"CAPN1",-0.0430141538301013,"High XIST","Metastatic"
"CAPN2",-0.143632285051251,"High XIST","Metastatic"
"PTPRO",-0.112447453365841,"High XIST","Metastatic"
"ITGB7",-0.093586128274639,"High XIST","Metastatic"
"RAC1",0.301489656506162,"High XIST","Metastatic"
"NUDT16L1",-0.442577004183445,"High XIST","Metastatic"
"CORO1B",-0.0173883539191906,"High XIST","Metastatic"
"RNF5",0.203220096858186,"High XIST","Metastatic"
"SRC",-0.0870199588257019,"High XIST","Metastatic"
"ABI3",-0.059212207251682,"High XIST","Metastatic"
"ACTN4",-0.0733816084743717,"High XIST","Metastatic"
"CSK",0.234011961664296,"High XIST","Metastatic"
"DNM2",-0.0265537745538312,"High XIST","Metastatic"
"PVR",0.00215789417535178,"High XIST","Metastatic"
"PLAUR",-0.205982350237691,"High XIST","Metastatic"
"HRAS",-0.23736424519509,"High XIST","Metastatic"
"SHARPIN",0.149326471942233,"High XIST","Metastatic"
"ARPC2",0.0643533906830537,"High XIST","Metastatic"
"VASP",0.0606983005271996,"High XIST","Metastatic"
"OSTF1",0.224710080601179,"High XIST","Metastatic"
"KEAP1",-0.133561138521711,"High XIST","Metastatic"
"HSPB1",0.218324413608009,"High XIST","Metastatic"
"ARF1",-0.121712286958213,"High XIST","Metastatic"
"BCAR1",-0.437255684401141,"High XIST","Metastatic"
"SLC16A3",-0.069948248508844,"High XIST","Metastatic"
"SDC1",0.0494630052047363,"High XIST","Metastatic"
"CIB1",0.0358162645432307,"High XIST","Metastatic"
"CFL1",0.219273205754786,"High XIST","Metastatic"
"PFN1",0.271172399066761,"High XIST","Metastatic"
